x,p_x,y,p_y,p_yx,pmi_yx
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,Fivizzano,0.0008748906386701663,0.013333333333333334,3.9297909977185976
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Pistoia, Il (Leonardo)",0.0008748906386701663,0.013333333333333334,3.9297909977185976
"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,"Agnolo, Giuliano di Baccio d'",0.005249343832020997,0.08,3.9297909977185976
"Urbino, Bramante da",0.015748031496062992,"San Gallo, Giuliano da",0.014873140857392825,0.22222222222222224,3.9012218455218264
"Verrocchio, Andrea",0.010498687664041995,"Vinci, Leonardo da",0.022747156605424323,0.33333333333333337,3.8732074693522303
"Castelfranco, Giorgione da",0.005249343832020997,"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.011373578302712161,0.16666666666666669,3.8732074693522303
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,Franciabigio (Francia),0.008748906386701663,0.12820512820512822,3.8732074693522303
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Dente, Marco (Marco da Ravenna)",0.0017497812773403325,0.025641025641025644,3.8732074693522303
"Bugiardini, Giuliano",0.007874015748031496,"Bronzino, Agnolo",0.007874015748031496,0.11111111111111112,3.8187596853298538
Giotto,0.028871391076115485,Stefano,0.004374453193350831,0.06060606060606061,3.7922874739686625
"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,"Cellini, Benvenuto",0.004374453193350831,0.060000000000000005,3.7777879042735476
"Verrocchio, Andrea",0.010498687664041995,"Credi, Lorenzo di",0.006124234470691163,0.08333333333333334,3.7662922654357187
"Buonarroti, Michelagnolo",0.03674540682414698,"Indaco, Jacopo dell'",0.0017497812773403325,0.02380952380952381,3.766292265435718
"Buonarroti, Michelagnolo",0.03674540682414698,"Vico, Enea",0.0017497812773403325,0.02380952380952381,3.766292265435718
"Ghirlandajo, Ridolfo",0.004374453193350831,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.39999999999999997,3.707398576382149
Tribolo (Niccolï¿½),0.026246719160104987,"Vinci, Pierino (Piero) da",0.0026246719160104987,0.03333333333333333,3.6667565918848037
Tribolo (Niccolï¿½),0.026246719160104987,"Sansovino, Jacopo (Jacopo Tatti)",0.0026246719160104987,0.03333333333333333,3.6667565918848037
"Vinci, Leonardo da",0.022747156605424323,"Credi, Lorenzo di",0.006124234470691163,0.07692307692307693,3.650815048015782
"Buonarroti, Michelagnolo",0.03674540682414698,"Bugiardini, Giuliano",0.007874015748031496,0.09523809523809525,3.5963672639934057
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,"Pinturicchio, Bernardino",0.004374453193350831,0.052631578947368425,3.5887540798835307
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,"Signorelli, Luca (Luca da Cortona)",0.004374453193350831,0.052631578947368425,3.5887540798835307
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.0026246719160104987,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,0.33333333333333337,3.5736471874933224
"Viniziano, Agostino (Agostino de' Musi)",0.0026246719160104987,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,0.33333333333333337,3.5736471874933224
"Contucci, Andrea (Andrea Sansovino)",0.012248468941382326,"Mosca, Simone",0.006124234470691163,0.07142857142857144,3.54389984409927
Giotto,0.028871391076115485,"Pisano, Andrea",0.005249343832020997,0.06060606060606061,3.529253068134869
Giotto,0.028871391076115485,"Cavallini, Pietro",0.0026246719160104987,0.030303030303030304,3.529253068134869
"Ammanati, Bartolommeo",0.0017497812773403325,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.5,3.5147534984397537
"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,"Vico, Enea",0.0017497812773403325,0.02,3.5147534984397537
"Sogliani, Giovanni Antonio",0.006124234470691163,"Beccafumi, Domenico (Domenico di Pace)",0.013123359580052493,0.14285714285714288,3.444364170548356
"Vecelli, Tiziano (Tiziano da Cadore)",0.005249343832020997,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.33333333333333337,3.4443641705483556
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.0026246719160104987,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.33333333333333337,3.4443641705483556
"Treviso, Girolamo da (Girolamo Trevigi)",0.0026246719160104987,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.33333333333333337,3.4443641705483556
"Pisano, Andrea",0.005249343832020997,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.015748031496062992,0.16666666666666669,3.4037221860510094
"Urbino, Bramante da",0.015748031496062992,"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.005249343832020997,0.05555555555555556,3.4037221860510094
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.0026246719160104987,0.02666666666666667,3.3448284969974416
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Modena, Pellegrino da (Pellegrino degli Aretusi, or de' Munari)",0.0026246719160104987,0.02666666666666667,3.3448284969974416
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Viniziano, Agostino (Agostino de' Musi)",0.0026246719160104987,0.02666666666666667,3.3448284969974416
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Sansovino, Jacopo (Jacopo Tatti)",0.0026246719160104987,0.025641025641025644,3.2882449686310737
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Viniziano, Agostino (Agostino de' Musi)",0.0026246719160104987,0.025641025641025644,3.2882449686310737
"San Gallo, Antonio da (the younger)",0.014873140857392825,"Mosca, Simone",0.006124234470691163,0.05882352941176471,3.2637919249065352
"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,"Lappoli, Giovanni Antonio",0.00699912510936133,0.06666666666666667,3.2517190926059594
"Sogliani, Giovanni Antonio",0.006124234470691163,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.28571428571428575,3.221971749211908
"Buonarroti, Michelagnolo",0.03674540682414698,Torrigiano,0.0026246719160104987,0.02380952380952381,3.181329764714562
"Buonarroti, Michelagnolo",0.03674540682414698,"Montelupo, Raffaello da",0.0026246719160104987,0.02380952380952381,3.181329764714562
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.02799650043744532,"Maiano, Giuliano da",0.003499562554680665,0.03125,3.158609688214478
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.02799650043744532,"Agnolo, Baccio d' (Baccio Baglioni)",0.003499562554680665,0.03125,3.158609688214478
"Lippi, Fra Filippo",0.004374453193350831,"Vinci, Leonardo da",0.022747156605424323,0.19999999999999998,3.1362418751860237
"Bellini, Giovanni",0.008748906386701663,"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.011373578302712161,0.09999999999999999,3.1362418751860237
Donato (Donatello),0.02537182852143482,"Uccello, Paolo",0.007874015748031496,0.06896551724137931,3.1307036916445936
Giotto,0.028871391076115485,"Gaddi, Taddeo",0.00699912510936133,0.06060606060606061,3.1142155688560247
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,"Lippi, Filippo (Filippino)",0.006124234470691163,0.052631578947368425,3.103327252713289
"San Gallo, Giuliano da",0.014873140857392825,"Giocondo, Fra",0.00699912510936133,0.05882352941176471,3.0711468469641394
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.003499562554680665,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.25,3.029326671269512
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,"Lappoli, Giovanni Antonio",0.00699912510936133,0.05714285714285714,3.029326671269512
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.015748031496062992,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.02799650043744532,0.22222222222222224,2.988684686772166
"Vinci, Pierino (Piero) da",0.0026246719160104987,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.33333333333333337,2.929790997718598
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,Baviera,0.0017497812773403325,0.013333333333333334,2.929790997718597
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Bagnacavallo, Bartolommeo da (Bartolommeo Ramenghi)",0.0017497812773403325,0.013333333333333334,2.929790997718597
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Dente, Marco (Marco da Ravenna)",0.0017497812773403325,0.013333333333333334,2.929790997718597
"Ghirlandajo, Ridolfo",0.004374453193350831,"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,0.19999999999999998,2.929790997718597
"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,Franciabigio (Francia),0.008748906386701663,0.06666666666666667,2.929790997718597
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.02799650043744532,Donato (Donatello),0.02537182852143482,0.1875,2.8855911938080623
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Agnolo, Baccio d' (Baccio Baglioni)",0.003499562554680665,0.025641025641025644,2.8732074693522303
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,"Turbido, Francesco (Il Moro)",0.004374453193350831,0.03125,2.836681593327116
Giotto,0.028871391076115485,"Gaddi, Agnolo",0.004374453193350831,0.030303030303030304,2.7922874739686625
"Buonarroti, Michelagnolo",0.03674540682414698,"Granacci, Francesco (Il Granaccio)",0.003499562554680665,0.02380952380952381,2.7662922654357183
"Buonarroti, Michelagnolo",0.03674540682414698,"Agnolo, Baccio d' (Baccio Baglioni)",0.003499562554680665,0.02380952380952381,2.7662922654357183
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,"Genga, Girolamo",0.007874015748031496,0.052631578947368425,2.7407571733285807
Michelozzo Michelozzi,0.005249343832020997,Donato (Donatello),0.02537182852143482,0.16666666666666669,2.71566619236575
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.015748031496062992,Donato (Donatello),0.02537182852143482,0.16666666666666666,2.71566619236575
"Urbino, Bramante da",0.015748031496062992,"Dï¿½rer, Albrecht",0.008748906386701663,0.05555555555555556,2.6667565918848037
"Vinci, Leonardo da",0.022747156605424323,"Lippi, Filippo (Filippino)",0.006124234470691163,0.038461538461538464,2.650815048015782
"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.011373578302712161,"Buonarroti, Michelagnolo",0.03674540682414698,0.23076923076923075,2.650815048015782
"Ghirlandajo, Ridolfo",0.004374453193350831,"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,0.19999999999999998,2.5512793744648676
"Mazzuoli, Francesco (Parmigiano)",0.011373578302712161,"Beccafumi, Domenico (Domenico di Pace)",0.013123359580052493,0.07692307692307693,2.5512793744648676
"Buonarroti, Michelagnolo",0.03674540682414698,"Signorelli, Luca (Luca da Cortona)",0.004374453193350831,0.02380952380952381,2.4443641705483556
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006124234470691163,Tribolo (Niccolï¿½),0.026246719160104987,0.14285714285714288,2.4443641705483556
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006124234470691163,"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,0.14285714285714288,2.4443641705483556
"Albertinelli, Mariotto",0.006124234470691163,"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,0.14285714285714288,2.4443641705483556
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.015748031496062992,"Verrocchio, Andrea",0.010498687664041995,0.05555555555555556,2.40372218605101
"San Gallo, Antonio da (the younger)",0.014873140857392825,"San Michele, Michele",0.011373578302712161,0.05882352941176471,2.370707128823047
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.0026246719160104987,0.013333333333333334,2.3448284969974416
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"San Gimignano, Vincenzio da (Vincenzio Tamagni)",0.0026246719160104987,0.013333333333333334,2.3448284969974416
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Vasari, Giorgio",0.0026246719160104987,0.013333333333333334,2.3448284969974416
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Cock, Hieronymus",0.0026246719160104987,0.013333333333333334,2.3448284969974416
Donato (Donatello),0.02537182852143482,"Robbia, Luca della",0.00699912510936133,0.034482758620689655,2.300628693086906
"Vinci, Leonardo da",0.022747156605424323,"Cosimo, Piero di",0.007874015748031496,0.038461538461538464,2.2882449686310737
"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.011373578302712161,"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,0.3076923076923077,2.2293512795775055
"Lippi, Fra Filippo",0.004374453193350831,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.19999999999999998,2.1928254035523915
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,Liberale,0.00699912510936133,0.03125,2.1586096882144785
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Urbino, Bramante da",0.015748031496062992,0.06666666666666667,2.0817940911636477
"Bugiardini, Giuliano",0.007874015748031496,Tribolo (Niccolï¿½),0.026246719160104987,0.11111111111111112,2.0817940911636477
Tribolo (Niccolï¿½),0.026246719160104987,"Bronzino, Agnolo",0.007874015748031496,0.03333333333333333,2.0817940911636477
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Sogliani, Giovanni Antonio",0.006124234470691163,0.025641025641025644,2.065852547294626
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Albertinelli, Mariotto",0.006124234470691163,0.025641025641025644,2.065852547294626
Masaccio,0.00699912510936133,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.125,2.0293266712695117
"San Gallo, Giuliano da",0.014873140857392825,"San Gallo, Antonio da (the younger)",0.014873140857392825,0.05882352941176471,1.9836840057137997
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,0.10256410256410257,1.9663168737437116
"Buonarroti, Michelagnolo",0.03674540682414698,"Credi, Lorenzo di",0.006124234470691163,0.02380952380952381,1.958937343378114
"Buonarroti, Michelagnolo",0.03674540682414698,"Mosca, Simone",0.006124234470691163,0.02380952380952381,1.958937343378114
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,0.10666666666666667,1.9297909977185974
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Francia, Francesco",0.003499562554680665,0.013333333333333334,1.9297909977185974
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Lotti, Lorenzetto (Lorenzo)",0.003499562554680665,0.013333333333333334,1.9297909977185974
"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,"Lombardi, Alfonso",0.005249343832020997,0.02,1.9297909977185974
"Dï¿½rer, Albrecht",0.008748906386701663,"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,0.09999999999999999,1.9297909977185972
"Urbino, Bramante da",0.015748031496062992,"San Gallo, Antonio da (the younger)",0.014873140857392825,0.05555555555555556,1.9012218455218268
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Lappoli, Giovanni Antonio",0.00699912510936133,0.025641025641025644,1.8732074693522303
"Buonarroti, Michelagnolo",0.03674540682414698,Tribolo (Niccolï¿½),0.026246719160104987,0.09523809523809525,1.8594016698271996
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,"Dï¿½rer, Albrecht",0.008748906386701663,0.03125,1.8366815933271157
"Verrocchio, Andrea",0.010498687664041995,Donato (Donatello),0.02537182852143482,0.08333333333333334,1.7156661923657501
"Buonarroti, Michelagnolo",0.03674540682414698,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.14285714285714285,1.7073985763821495
"Cosimo, Piero di",0.007874015748031496,"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,0.11111111111111112,1.7032824679099177
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,0.05333333333333334,1.681863484275012
"Buonarroti, Michelagnolo",0.03674540682414698,"San Gallo, Giuliano da",0.014873140857392825,0.04761904761904762,1.678829424185379
"Rosso, Il (Giovan Battista de' Rossi)",0.01837270341207349,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.09523809523809525,1.6370092484907515
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Urbino, Timoteo da (Timoteo della Vite)",0.004374453193350831,0.013333333333333334,1.6078629028312352
"Buonarroti, Michelagnolo",0.03674540682414698,"Urbino, Bramante da",0.015748031496062992,0.04761904761904762,1.5963672639934057
"Buonarroti, Michelagnolo",0.03674540682414698,"Bronzino, Agnolo",0.007874015748031496,0.02380952380952381,1.5963672639934057
"Buonarroti, Michelagnolo",0.03674540682414698,"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,0.1904761904761905,1.5374735749398374
"Contucci, Andrea (Andrea Sansovino)",0.012248468941382326,Tribolo (Niccolï¿½),0.026246719160104987,0.07142857142857144,1.4443641705483559
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"San Gallo, Giuliano da",0.014873140857392825,0.04,1.4272906571894142
"Vinci, Leonardo da",0.022747156605424323,"San Gallo, Giuliano da",0.014873140857392825,0.038461538461538464,1.3707071288230468
"Vinci, Leonardo da",0.022747156605424323,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,0.038461538461538464,1.2102424566298007
"Buonarroti, Michelagnolo",0.03674540682414698,"Vinci, Leonardo da",0.022747156605424323,0.04761904761904762,1.0658525472946259
"Urbino, Bramante da",0.015748031496062992,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,0.05555555555555556,0.9886846867721658
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,"San Gallo, Antonio da (the younger)",0.014873140857392825,0.02857142857142857,0.9418638300191725
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Giocondo, Fra",0.00699912510936133,0.013333333333333334,0.9297909977185974
"Buonarroti, Michelagnolo",0.03674540682414698,"Beccafumi, Domenico (Domenico di Pace)",0.013123359580052493,0.02380952380952381,0.8594016698271996
"Vinci, Leonardo da",0.022747156605424323,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.07692307692307693,0.8143137802986616
"Contucci, Andrea (Andrea Sansovino)",0.012248468941382326,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.07142857142857144,0.7073985763821498
"Buonarroti, Michelagnolo",0.03674540682414698,"San Gallo, Antonio da (the younger)",0.014873140857392825,0.02380952380952381,0.6788294241853788
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Dï¿½rer, Albrecht",0.008748906386701663,0.013333333333333334,0.6078629028312351
"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,Tribolo (Niccolï¿½),0.026246719160104987,0.04,0.6078629028312351
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.015748031496062992,"Buonarroti, Michelagnolo",0.03674540682414698,0.05555555555555556,0.5963672639934058
"Vinci, Leonardo da",0.022747156605424323,Tribolo (Niccolï¿½),0.026246719160104987,0.038461538461538464,0.5512793744648676
"Buonarroti, Michelagnolo",0.03674540682414698,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,0.02380952380952381,0.5183647519921326
Donato (Donatello),0.02537182852143482,Tribolo (Niccolï¿½),0.026246719160104987,0.034482758620689655,0.39373809747838767
"Buonarroti, Michelagnolo",0.03674540682414698,"Rosso, Il (Giovan Battista de' Rossi)",0.01837270341207349,0.02380952380952381,0.37397484265695785
"Mazzuoli, Francesco (Parmigiano)",0.011373578302712161,"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,0.07692307692307693,0.22935127957750542
"Rosso, Il (Giovan Battista de' Rossi)",0.01837270341207349,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.04761904761904762,0.12243607566099346
"Sanzio, Raffaello (Raffaello da Urbino)",0.06561679790026247,"Beccafumi, Domenico (Domenico di Pace)",0.013123359580052493,0.013333333333333334,0.02290040211007883
